probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg21334513	0.7772337642029254	0.22140559953512604	0.5558281646677994	137	97	3.524269569267096e-92	9.894057883890907e-88	0.5558281646677994	hypermethylated		chr6	30127470.0	30127472.0	+
cg06962177	0.7070323080912123	0.15209366120013995	0.5549386468910724	137	97	5.390242802724548e-86	4.728938618537786e-82	0.5549386468910724	hypermethylated		chr1	63320274.0	63320276.0	+
cg08599635	0.33428108961062325	0.8870178550802251	-0.5527367654696018	133	93	1.7551548924824903e-50	3.341388028608472e-48	0.5527367654696018	hypomethylated	WWOX	chr16	78462610.0	78462612.0	+
cg10249375	0.5900827115469606	0.038112456036597187	0.5519702555103634	137	97	2.6280527103712497e-55	8.072223960008368e-53	0.5519702555103634	hypermethylated		chr1	63330262.0	63330264.0	-
cg03284308	0.2847062703725454	0.836175524999225	-0.5514692546266795	74	63	1.7502526402931225e-35	8.567367657869081e-34	0.5514692546266795	hypomethylated	AC009070.1,CENPN;CMC2	chr16	81005719.0	81005721.0	-
cg21587238	0.8098287095118614	0.25856039696133015	0.5512683125505312	137	97	1.3151729936195312e-76	4.3955064644136065e-73	0.5512683125505312	hypermethylated		chr5	42953487.0	42953489.0	+
cg26876834	0.342714603130634	0.8932455739667339	-0.5505309708360999	130	93	2.2549343481027563e-46	2.967430182074687e-44	0.5505309708360999	hypomethylated	RPS2,SNHG9;SNORA10;SNORA64	chr16	1963571.0	1963573.0	-
cg18249580	0.669570755784529	0.11964371278113925	0.5499270430033897	137	97	2.0843949299098782e-55	6.444652227087215e-53	0.5499270430033897	hypermethylated	LINC01414	chr8	64368938.0	64368940.0	-
cg24960947	0.6940095998945027	0.1444075672896867	0.549602032604816	137	97	1.4260242426684883e-69	1.975376627810427e-66	0.549602032604816	hypermethylated	GAL3ST3	chr11	66048991.0	66048993.0	-
cg05016408	0.6201603464836621	0.07532800595784925	0.5448323405258129	137	97	2.746486515255582e-63	1.8960257097144153e-60	0.5448323405258129	hypermethylated	ZNF300P1	chr5	150946611.0	150946613.0	+
cg23615741	0.7587850234087776	0.21500080147969355	0.543784221929084	136	97	1.2923170426178913e-66	1.2539376086033705e-63	0.543784221929084	hypermethylated		chr10	99537884.0	99537886.0	-
cg18675097	0.7806896014805258	0.2369632524313386	0.5437263490491873	137	97	4.7437312172379006e-94	2.497046745777837e-89	0.5437263490491873	hypermethylated	NKAPL	chr6	28259348.0	28259350.0	-
cg24281267	0.7595902046147924	0.21615991887358046	0.543430285741212	137	97	5.762269705501118e-83	3.676598724171639e-79	0.543430285741212	hypermethylated	TULP1	chr6	35511870.0	35511872.0	-
cg22033476	0.7485763004847935	0.20526240766048431	0.5433138928243092	35	1			0.5433138928243092	hypermethylated	THADA	chr2	43305135.0	43305137.0	+
cg04868078	0.7140626649598818	0.17107457464391534	0.5429880903159665	74	22	2.3317399100147588e-30	7.216825850699875e-29	0.5429880903159665	hypermethylated	LHX9	chr1	197929098.0	197929100.0	-
cg12374721	0.6834543604050239	0.14156735803663117	0.5418870023683928	137	97	1.7514244186523426e-77	6.704946257846424e-74	0.5418870023683928	hypermethylated	AC091179.3,AC091179.4;PRAC1;PRAC2	chr17	48722277.0	48722279.0	-
cg08202226	0.2663913364828068	0.8081868751761839	-0.5417955386933772	137	97	1.6378225574052317e-75	4.823112552248074e-72	0.5417955386933772	hypomethylated	AL358472.5,GATAD2B	chr1	153924113.0	153924115.0	-
cg13539545	0.6264431250356409	0.08468943527064372	0.5417536897649972	137	97	1.2354689798622271e-70	1.9632814248255182e-67	0.5417536897649972	hypermethylated	C14orf39	chr14	60507104.0	60507106.0	-
cg00991875	0.6578933270308223	0.11710955433009826	0.540783772700724	137	97	6.54463506915966e-61	3.402491134085054e-58	0.540783772700724	hypermethylated		chr6	160679343.0	160679345.0	-
cg08380477	0.7885385312532124	0.2484893500804901	0.5400491811727223	19	2	0.0027907185380831837	0.005046255568349954	0.5400491811727223	hypermethylated		chr2	172092539.0	172092541.0	+
cg07486474	0.35579556096209225	0.8951773889286002	-0.5393818279665079	137	97	2.312178950781001e-50	4.342337481963432e-48	0.5393818279665079	hypomethylated	PDE6B	chr4	634859.0	634861.0	+
cg14558529	0.7022957349345632	0.16386751784491785	0.5384282170896454	137	97	1.3021813955610387e-87	1.443060288595012e-83	0.5384282170896454	hypermethylated	AL009179.2	chr6	27680561.0	27680563.0	+
cg27393010	0.6588714488231353	0.12135428005887061	0.5375171687642647	137	97	5.1189652802510226e-82	3.124134185698244e-78	0.5375171687642647	hypermethylated		chr7	122300161.0	122300163.0	-
cg18438793	0.6568671264648438	0.12021673838297527	0.5366503880818685	125	75	6.141530249212559e-45	7.014553688028613e-43	0.5366503880818685	hypermethylated	HPCAL4	chr1	39684164.0	39684166.0	-
cg15316843	0.5974921901730725	0.06217209825810698	0.5353200919149655	137	97	2.4104517287061045e-58	9.788502776539598e-56	0.5353200919149655	hypermethylated	LINC01414	chr8	64370388.0	64370390.0	-
cg23063647	0.7931876958802689	0.25893417101227834	0.5342535248679906	129	89	3.7072970745127795e-89	5.575655636946968e-85	0.5342535248679906	hypermethylated	ZNF876P	chr4	212549.0	212551.0	+
cg12892506	0.5917249804865705	0.05806200774674563	0.5336629727398249	137	97	3.6619923674346553e-65	3.047638869254496e-62	0.5336629727398249	hypermethylated	ZIC1,ZIC4	chr3	147396130.0	147396132.0	+
cg26132774	0.6291731674305714	0.09559167291700225	0.5335814945135692	137	97	1.586138633941687e-70	2.492315023424693e-67	0.5335814945135692	hypermethylated	AL445209.1,OBI1-AS1	chr13	78596010.0	78596012.0	+
cg09887059	0.673392692621607	0.14049408116291479	0.5328986114586922	137	97	5.582749749028946e-87	5.467342626891461e-83	0.5328986114586922	hypermethylated	LHX5-AS1	chr12	113478858.0	113478860.0	-
cg20395967	0.6313732175061303	0.09946752331920505	0.5319056941869252	137	97	1.8666427738249403e-67	1.9900349496916315e-64	0.5319056941869252	hypermethylated	MIR663A,MIR663AHG	chr20	26209710.0	26209712.0	-
cg11014124	0.7512926711249597	0.22039167881011962	0.53090099231484	97	40	1.2793346368300006e-58	5.3552871595439205e-56	0.53090099231484	hypermethylated	PCDHGA1,PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5	chr5	141402729.0	141402731.0	+
cg07520649	0.8301969674917368	0.30029259787665474	0.529904369615082	39	9	2.0351022419437324e-11	1.0076708919753163e-10	0.529904369615082	hypermethylated	PCDHGA1,PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGB1;PCDHGB2	chr5	141364007.0	141364009.0	+
cg13813355	0.29392504692077637	0.8229076862335205	-0.5289826393127441	13	16	3.651685502822764e-07	1.1265181997708502e-06	0.5289826393127441	hypomethylated		chr2	174345502.0	174345504.0	-
cg17231999	0.5847316658409842	0.05607641357736489	0.5286552522636193	137	97	1.432177683842254e-50	2.741389893729525e-48	0.5286552522636193	hypermethylated	LINC00682	chr4	41880546.0	41880548.0	-
cg06938601	0.286099910736084	0.8144766725139854	-0.5283767617779014	46	81	3.674268397358298e-21	4.82197344515068e-20	0.5283767617779014	hypomethylated	TCERG1L	chr10	131144422.0	131144424.0	-
cg19653212	0.664647680129448	0.13662106228857926	0.5280266178408687	137	97	3.909094202567304e-65	3.2404774975144093e-62	0.5280266178408687	hypermethylated	AL096814.2,GUCA1A	chr6	42178215.0	42178217.0	+
cg06271630	0.4165240378275405	0.9438017225757087	-0.5272776847481682	137	97	4.540825984852283e-58	1.798863378463904e-55	0.5272776847481682	hypomethylated		chr10	3287572.0	3287574.0	+
cg19007141	0.7478373167944736	0.22147856818305123	0.5263587486114224	122	72	9.278796817657332e-74	2.100754519720697e-70	0.5263587486114224	hypermethylated	MAML3	chr4	139887397.0	139887399.0	-
cg27282900	0.6688101552698734	0.14298729060851423	0.5258228646613592	137	97	2.1091421752571453e-78	9.063091536374608e-75	0.5258228646613592	hypermethylated		chr6	30127480.0	30127482.0	+
cg03440799	0.3742653505645529	0.8981878536263692	-0.5239225030618163	137	97	1.0986919162726527e-78	5.018496033776454e-75	0.5239225030618163	hypomethylated	AXDND1	chr1	179365040.0	179365042.0	+
cg01764252	0.6789488541452509	0.1550410495084875	0.5239078046367633	114	68	5.301304864328165e-48	8.08561315726946e-46	0.5239078046367633	hypermethylated	AC008525.1,MEF2C-AS2	chr5	88695253.0	88695255.0	-
cg16680438	0.6981875849705116	0.17490786722261611	0.5232797177478955	102	73	2.3666134978592457e-51	4.928817886730983e-49	0.5232797177478955	hypermethylated	ANO7L1	chr1	16227053.0	16227055.0	+
cg24884703	0.6264452969070768	0.10528449422305393	0.5211608026840229	137	97	1.5446980416783967e-72	3.011524708468664e-69	0.5211608026840229	hypermethylated	AC092805.1	chr1	90719864.0	90719866.0	+
cg27494647	0.738438237322508	0.2173334495308473	0.5211047877916607	137	97	7.060520758324819e-63	4.5954605209566037e-60	0.5211047877916607	hypermethylated	AC005586.1,RARRES2	chr7	150341808.0	150341810.0	-
cg25570913	0.5610537493670428	0.04025690088567046	0.5207968484813723	135	97	6.8511031960552805e-46	8.586532494029867e-44	0.5207968484813723	hypermethylated	SOX1-OT	chr13	112105578.0	112105580.0	+
cg12468774	0.6178838505464441	0.09868181366281412	0.51920203688363	136	97	5.654211322167117e-40	4.10738413677612e-38	0.51920203688363	hypermethylated	IHO1	chr3	49199426.0	49199428.0	+
cg00459623	0.5576925904211336	0.038858453023064995	0.5188341373980686	137	97	7.869184836971582e-56	2.5315510281756605e-53	0.5188341373980686	hypermethylated		chr2	176071852.0	176071854.0	-
cg21549195	0.6116886699900907	0.0930696959348069	0.5186189740552838	136	97	3.1565991837719096e-55	9.61851402950342e-53	0.5186189740552838	hypermethylated	ZNF350-AS1	chr19	51949114.0	51949116.0	+
cg03738025	0.739253413068117	0.22086591818897994	0.518387494879137	137	97	3.9936420844637154e-68	4.520877988791935e-65	0.518387494879137	hypermethylated	LIN28B,LIN28B-AS1	chr6	104940818.0	104940820.0	-
cg26248173	0.5724418250313641	0.05418309968771394	0.5182587253436501	137	97	3.812369400165727e-58	1.5246255370115762e-55	0.5182587253436501	hypermethylated		chr1	166884340.0	166884342.0	+
cg10715092	0.6703458911311018	0.15242200045241522	0.5179238906786865	137	97	1.2684957792349398e-70	2.008186188306033e-67	0.5179238906786865	hypermethylated	MIR663A,MIR663AHG	chr20	26209717.0	26209719.0	-
cg09874289	0.7156940036349826	0.19803724483567842	0.5176567587993042	99	49	1.6586614449543064e-35	8.136058005196889e-34	0.5176567587993042	hypermethylated	CPAMD8	chr19	16897381.0	16897383.0	-
cg27543214	0.7734176785338158	0.25595906376838684	0.517458614765429	51	1			0.517458614765429	hypermethylated		chr6	30794050.0	30794052.0	-
cg24495585	0.6139344821011063	0.09855905513173525	0.5153754269693711	137	97	2.702690018385415e-59	1.213360870290299e-56	0.5153754269693711	hypermethylated		chr4	55793818.0	55793820.0	-
cg20494374	0.757237534295945	0.24226097265879312	0.5149765616371519	105	48	2.6009426517092432e-42	2.3468728540902745e-40	0.5149765616371519	hypermethylated		chr6	27557898.0	27557900.0	+
cg12415687	0.39466606422706885	0.9094883968955592	-0.5148223326684903	135	95	1.2989589745450738e-45	1.585524384723625e-43	0.5148223326684903	hypomethylated	PTPRN2	chr7	157917779.0	157917781.0	-
cg08696165	0.8009498430335004	0.2867407202720642	0.5142091227614362	92	24	1.1766298323324865e-20	1.4692120543316995e-19	0.5142091227614362	hypermethylated	SIX3	chr2	44945029.0	44945031.0	-
cg11957331	0.5565138211215499	0.04233247717631232	0.5141813439452376	137	97	6.926722332906388e-53	1.6696731358514834e-50	0.5141813439452376	hypermethylated	TMEM145	chr19	42324003.0	42324005.0	-
cg00266983	0.6689369526315243	0.15563595294952393	0.5133009996820004	47	9	1.5600896551241322e-14	1.0663554265756277e-13	0.5133009996820004	hypermethylated		chr7	1237884.0	1237886.0	+
cg15881107	0.2028800831284634	0.7157400571382962	-0.5128599740098329	86	26	1.211604337399148e-15	9.24897877506558e-15	0.5128599740098329	hypomethylated		chr5	13579467.0	13579469.0	-
cg17098965	0.17452273830290763	0.6868357254286944	-0.5123129871257868	124	59	7.1146338114020775e-62	4.132483529590815e-59	0.5123129871257868	hypomethylated	ZNF217	chr20	53582980.0	53582982.0	-
cg15811515	0.6726364358498232	0.1614862225719334	0.5111502132778898	137	97	6.858746432427524e-61	3.561397742177543e-58	0.5111502132778898	hypermethylated	YBX3P1	chr16	31569667.0	31569669.0	-
cg06585566	0.7589534058862802	0.2479426484358938	0.5110107574503864	49	19	3.475144277460394e-25	6.652218200034656e-24	0.5110107574503864	hypermethylated	AC006115.2,ZIM2-AS1	chr19	56765425.0	56765427.0	+
cg22347967	0.27733765226421936	0.7882994413375854	-0.5109617890733661	66	64	4.228882342799461e-33	1.6746557008262401e-31	0.5109617890733661	hypomethylated		chr12	127757428.0	127757430.0	-
cg17935217	0.6607266725414861	0.1499566147007893	0.5107700578406968	137	97	7.819570225640812e-58	3.0405420473590287e-55	0.5107700578406968	hypermethylated	CLIC6	chr21	34669870.0	34669872.0	+
cg01850245	0.3891538081278328	0.8994096579010954	-0.5102558497732625	131	97	1.3448834059356953e-62	8.40274771449535e-60	0.5102558497732625	hypomethylated		chr6	27601314.0	27601316.0	-
cg25900085	0.558217861034252	0.04832825731875291	0.5098896037154991	108	67	1.86645071563655e-33	7.619066763400767e-32	0.5098896037154991	hypermethylated	MIR124-2,MIR124-2HG	chr8	64378955.0	64378957.0	-
cg05809668	0.5856739239100992	0.0761215563901921	0.5095523675199071	137	97	6.107554652766028e-60	2.893091616851468e-57	0.5095523675199071	hypermethylated		chr7	35261576.0	35261578.0	+
cg11536474	0.6458448980846544	0.1364583477531512	0.5093865503315032	137	97	2.8583724880676017e-58	1.1551747570274815e-55	0.5093865503315032	hypermethylated		chr2	63058913.0	63058915.0	-
cg01268824	0.6501161979906487	0.14123046791160498	0.5088857300790437	132	91	1.194417559392433e-50	2.309377285827855e-48	0.5088857300790437	hypermethylated	AC003006.1,ZNF154;ZNF551	chr19	57709449.0	57709451.0	-
cg18582260	0.1522163753091854	0.6609182456105026	-0.5087018703013172	137	97	3.0476143169210223e-68	3.5475084761696354e-65	0.5087018703013172	hypomethylated	PARP4,TPTE2P6	chr13	24511162.0	24511164.0	+
cg08958294	0.5848204668830422	0.07622232633767669	0.5085981405453656	136	97	4.663640193199927e-52	1.0374985770767419e-49	0.5085981405453656	hypermethylated	GRM1	chr6	146028994.0	146028996.0	+
cg04800142	0.4047809238851505	0.9131277025360423	-0.5083467786508917	137	97	6.111671305325683e-71	9.97555044595738e-68	0.5083467786508917	hypomethylated		chr10	3287649.0	3287651.0	-
cg10168086	0.2370610870091261	0.7447005440207088	-0.5076394570115828	113	68	1.7039671546383905e-56	5.833815548430303e-54	0.5076394570115828	hypomethylated		chr16	26488644.0	26488646.0	+
cg27071152	0.6944672883446537	0.18689880768458048	0.5075684806600732	134	96	1.3609049883286083e-51	2.909096754010399e-49	0.5075684806600732	hypermethylated	AC004837.1,AC004837.3;YAE1	chr7	39609843.0	39609845.0	-
cg02707176	0.7961987947162829	0.28894821802775067	0.5072505766885322	133	96	1.924315806145888e-66	1.837529599641499e-63	0.5072505766885322	hypermethylated	PCDHGA1,PCDHGA10;PCDHGA2;PCDHGA3;PCDHGA4;PCDHGA5;PCDHGA6;PCDHGA7;PCDHGA8;PCDHGA9;PCDHGB1;PCDHGB2;PCDHGB3;PCDHGB4;PCDHGB5;PCDHGB6;PCDHGB7	chr5	141419190.0	141419192.0	-
cg23049458	0.6698047610094947	0.16283899484221467	0.5069657661672801	137	97	2.5584674699305736e-68	3.017923794761719e-65	0.5069657661672801	hypermethylated	L1TD1	chr1	62194951.0	62194953.0	+
cg03118604	0.621821297539605	0.11486747115850449	0.5069538263811005	36	1			0.5069538263811005	hypermethylated	AL645929.2	chr6	29850301.0	29850303.0	+
cg06304097	0.6138751733042028	0.10701663223738522	0.5068585410668176	137	97	6.029241996768058e-67	6.0451907773833185e-64	0.5068585410668176	hypermethylated	TCERG1L	chr10	131311603.0	131311605.0	-
cg25691167	0.5709210138251312	0.06424897970612516	0.506672034119006	137	97	3.417979863102323e-65	2.867228920579447e-62	0.506672034119006	hypermethylated	AC003986.1,FERD3L	chr7	19145337.0	19145339.0	-
cg16150752	0.5383085264776745	0.031829951964702806	0.5064785745129716	137	97	1.7088908286096024e-47	2.4772210868386173e-45	0.5064785745129716	hypermethylated	AC092335.1,MARCHF11	chr5	16179962.0	16179964.0	+
cg15617155	0.6174914506230041	0.11106151895424754	0.5064299316687566	137	97	6.0608908019392095e-74	1.4101147991687416e-70	0.5064299316687566	hypermethylated		chr1	63319649.0	63319651.0	-
cg01031101	0.6421835683558109	0.13597237695123732	0.5062111914045736	137	97	2.6257519029628785e-75	7.521993262643542e-72	0.5062111914045736	hypermethylated	NKAPL	chr6	28259312.0	28259314.0	-
cg24604013	0.6018419474580862	0.09580551226114489	0.5060364351969413	137	97	5.651707468156577e-77	1.9833301530190703e-73	0.5060364351969413	hypermethylated	SOX1,SOX1-OT	chr13	112067010.0	112067012.0	-
cg11546385	0.22092143227072322	0.7268282703517639	-0.5059068380810406	136	97	3.138417569278302e-85	2.541581078877606e-81	0.5059068380810406	hypomethylated		chr11	269374.0	269376.0	-
cg25200152	0.7196240683858709	0.21397667917711982	0.5056473892087511	129	58	3.8155648463973327e-34	1.663157362624187e-32	0.5056473892087511	hypermethylated	AC245100.1,AC245100.5;LINC01138	chr1	148318341.0	148318343.0	+
cg24211976	0.8353510947123061	0.32976476924935566	0.5055863254629505	137	97	2.9176097609933103e-106	1.228637564061654e-100	0.5055863254629505	hypermethylated		chr15	59993544.0	59993546.0	-
cg25633678	0.5800508930735344	0.07492924228156965	0.5051216507919648	137	97	7.813684130522737e-55	2.2945804308846304e-52	0.5051216507919648	hypermethylated	MIR124-2HG	chr8	64371915.0	64371917.0	-
cg08548396	0.5429618445626141	0.03883829067662819	0.504123553885986	137	97	6.84332050713962e-66	6.237003462201513e-63	0.504123553885986	hypermethylated		chr6	30127771.0	30127773.0	-
cg16288089	0.5916214546147924	0.08789683863059762	0.5037246159841948	137	97	1.5971082127200402e-54	4.550472507217516e-52	0.5037246159841948	hypermethylated	TAC1	chr7	97732095.0	97732097.0	+
cg25247290	0.6590685988917495	0.155457573968011	0.5036110249237385	132	74	4.9971345500974896e-59	2.1829339497158756e-56	0.5036110249237385	hypermethylated	AL049692.2,AL049692.4;WT1-AS	chr11	32439665.0	32439667.0	+
cg16253870	0.7959724002414279	0.29241156578063965	0.5035608344607883	18	1			0.5035608344607883	hypermethylated		chr12	68565391.0	68565393.0	+
cg24626659	0.3177260230569279	0.8207531171975676	-0.5030270941406397	136	97	8.238060505890804e-54	2.1818477344001146e-51	0.5030270941406397	hypomethylated	CFAP46	chr10	132940781.0	132940783.0	-
cg23357130	0.5694063284101277	0.06698007190350405	0.5024262565066236	137	97	4.87830706341994e-40	3.5634150317152376e-38	0.5024262565066236	hypermethylated	OSBPL5	chr11	3160697.0	3160699.0	-
cg25464921	0.614791703050154	0.11247035154362314	0.5023213515065308	137	97	4.390521295715118e-61	2.3140135336168826e-58	0.5023213515065308	hypermethylated	CCDC181	chr1	169460459.0	169460461.0	+
