probe_id	tumor_mean_beta	normal_mean_beta	delta_beta	tumor_n	normal_n	p_value	fdr	abs_delta_beta	direction	gene	chrom	chromStart	chromEnd	strand
cg00035220	0.6594340256449631	0.8226238886515299	-0.1631898630065668	407	96	4.915688794144736e-36	3.2845738760876186e-35	0.1631898630065668	hypomethylated	PTPRN2	chr7	158405287	158405289	-
cg00034755	0.6668029930132868	0.8290218077984053	-0.16221881478511846	421	97	2.5827345986572456e-47	2.423374378740096e-46	0.16221881478511846	hypomethylated		chr22	50479931	50479933	+
cg00020474	0.27280880889530135	0.4348460718528512	-0.16203726295754983	421	97	6.628522337286708e-53	7.90048202903632e-52	0.16203726295754983	hypomethylated		chr1	8154902	8154904	-
cg00019082	0.7919671065450564	0.9510080396514577	-0.15904093310640133	421	97	6.559171510460542e-54	8.264556103180284e-53	0.15904093310640133	hypomethylated	SLC6A1,SLC6A1-AS1	chr3	11015813	11015815	-
cg00001809	0.6457934164377969	0.803490156979905	-0.15769674054210814	421	97	1.7120631757197189e-82	5.592739707351082e-81	0.15769674054210814	hypomethylated		chr14	100687687	100687689	-
cg00018850	0.6822030203683036	0.8397547928328367	-0.1575517724645331	420	97	3.3824086549998993e-34	2.1935914953749348e-33	0.1575517724645331	hypomethylated		chr14	72600212	72600214	-
cg00030627	0.6805021961058121	0.8369733672781089	-0.1564711711722968	421	97	9.324319075561294e-24	4.091566877932867e-23	0.1564711711722968	hypomethylated		chr10	130013340	130013342	+
cg00018866	0.7658924647739955	0.9210017096136034	-0.15510924483960786	420	97	1.5642775519825518e-44	1.339507573639428e-43	0.15510924483960786	hypomethylated	FAM170B,FAM170B-AS1	chr10	49135240	49135242	-
cg00030807	0.750576909695562	0.9024975963474549	-0.15192068665189284	407	97	1.138278441298544e-53	1.4140304017257968e-52	0.15192068665189284	hypomethylated	AC019257.8,ARHGEF10	chr8	1837905	1837907	+
cg00021855	0.40148643076844565	0.549028023002074	-0.14754159223362834	421	97	3.993715132058359e-42	3.3230724023353517e-41	0.14754159223362834	hypomethylated	PYCR3	chr8	143608785	143608787	-
cg00006090	0.7388018740421277	0.8839093561041845	-0.14510748206205681	209	73	1.389151629693725e-27	7.082264377976101e-27	0.14510748206205681	hypomethylated	PMFBP1	chr16	72172755	72172757	+
cg00037223	0.7771934092469567	0.9199369764819587	-0.14274356723500203	421	97	1.0955019055239265e-46	1.0064923757001076e-45	0.14274356723500203	hypomethylated	AC009133.1,AC009133.5;MAZ;PRRT2	chr16	29810502	29810504	+
cg00007076	0.22088662915444998	0.3621489141405243	-0.14126228498607432	421	97	1.2233474313248567e-26	6.061755249598447e-26	0.14126228498607432	hypomethylated	AC009879.2,AC009879.4;RRS1;RRS1-AS1	chr8	66430364	66430366	-
cg00031708	0.5598215932234449	0.7010538946721971	-0.1412323014487522	421	97	4.57797475729222e-33	2.843502630937843e-32	0.1412323014487522	hypomethylated	FAM126A	chr7	23011741	23011743	+
cg00031346	0.6474998110816592	0.7881851982824581	-0.14068538720079893	420	97	4.26829303268656e-31	2.4605453953134287e-30	0.14068538720079893	hypomethylated	FRMD1	chr6	168077838	168077840	-
cg00027570	0.7475298926943824	0.8854904961340206	-0.13796060343963823	420	97	1.3725453810248985e-32	8.465629552894829e-32	0.13796060343963823	hypomethylated	CD2	chr1	116764046	116764048	+
cg00013369	0.7997208185263881	0.9326775934278351	-0.13295677490144697	421	97	1.2434072614128201e-37	8.77348163652886e-37	0.13295677490144697	hypomethylated	AL390957.1	chr1	192888463	192888465	-
cg00014754	0.42957731777019004	0.5615709835721046	-0.13199366580191452	421	97	1.427478085720405e-60	2.2891557665552675e-59	0.13199366580191452	hypomethylated	JRK,PSCA	chr8	142680392	142680394	-
cg00018828	0.5369617525585474	0.6644483743254671	-0.12748662176691972	421	97	1.5381932461832618e-15	4.7951073641580926e-15	0.12748662176691972	hypomethylated	CACNA1H	chr16	1195910	1195912	-
cg00013006	0.806981392541011	0.9342121242247906	-0.12723073168377963	421	97	2.40361974536572e-39	1.781506399506357e-38	0.12723073168377963	hypomethylated	OR52B4	chr11	4368625	4368627	-
cg00016255	0.17681292579287575	0.30306387439216537	-0.12625094859928962	420	97	4.619466841949862e-24	2.0577625023231203e-23	0.12625094859928962	hypomethylated	PTGES3L,PTGES3L-AARSD1;RUNDC1	chr17	42981910	42981912	-
cg00018204	0.7747317868717686	0.9008403660095844	-0.1261085791378158	411	97	2.6251490589157948e-51	2.9308626202072547e-50	0.1261085791378158	hypomethylated	GABRE,MIR452	chrX	151960303	151960305	-
cg00002224	0.21053181917820293	0.3330702240934077	-0.12253840491520476	421	97	4.104007265206612e-51	4.468807911002755e-50	0.12253840491520476	hypomethylated	C8orf31	chr8	143038981	143038983	-
cg00018696	0.8000430068528721	0.9224116007486979	-0.12236859389582577	346	96	4.20237808460198e-39	3.0887478921824556e-38	0.12236859389582577	hypomethylated	CSMD1	chr8	3188960	3188962	+
cg00036585	0.7932662420204869	0.9136772549029478	-0.12041101288246092	421	97	4.5878231053629315e-41	3.6454594404775726e-40	0.12041101288246092	hypomethylated		chr6	164020098	164020100	-
cg00039864	0.7355862071565098	0.8548227683785036	-0.11923656122199378	421	97	2.1566388654236015e-22	9.057883234779127e-22	0.11923656122199378	hypomethylated	COL23A1	chr5	178523664	178523666	+
cg00008971	0.6458135681877227	0.7640392657407781	-0.11822569755305534	421	97	2.633979540949405e-22	1.095834884489328e-21	0.11822569755305534	hypomethylated	CCDC163,MMACHC	chr1	45501252	45501254	+
cg00008695	0.753859383719308	0.8717825978072649	-0.1179232140879568	420	97	1.1902937052739315e-25	5.674805665143825e-25	0.1179232140879568	hypomethylated	DLGAP2	chr8	1010720	1010722	+
cg00005622	0.7770657573346571	0.8947929303670666	-0.11772717303240954	421	97	4.247641657473099e-37	2.9268905796025575e-36	0.11772717303240954	hypomethylated		chr8	144125499	144125501	+
cg00034604	0.8057309947727959	0.9229693855206991	-0.11723839074790321	414	97	8.205923853054828e-40	6.239331757236515e-39	0.11723839074790321	hypomethylated	RGS20	chr8	53875024	53875026	-
cg00009922	0.8240859002088305	0.9374372344656089	-0.11335133425677835	419	97	1.5630313618640135e-37	1.0941219533048095e-36	0.11335133425677835	hypomethylated	COL4A1	chr13	110215028	110215030	-
cg00025823	0.41692230877004155	0.530215351851945	-0.11329304308190347	421	97	1.1202840660459528e-48	1.0978783847250336e-47	0.11329304308190347	hypomethylated	CRHR1,LINC02210-CRHR1;MAPT-AS1	chr17	45831784	45831786	-
cg00023415	0.8278802007222347	0.9387570410659632	-0.11087684034372858	417	97	2.233514121703399e-63	4.0203254190661174e-62	0.11087684034372858	hypomethylated	RBM3	chrX	48576763	48576765	-
cg00029282	0.5191555793381644	0.629941448722918	-0.11078586938475365	421	97	1.7001905539353254e-11	4.346574111799876e-11	0.11078586938475365	hypomethylated	PROM2	chr2	95276071	95276073	-
cg00029521	0.6795448430077197	0.7890931748852288	-0.10954833187750912	421	97	2.747093465094443e-52	3.146670696380907e-51	0.10954833187750912	hypomethylated	KCNK17	chr6	39304857	39304859	+
cg00027162	0.6539298647925967	0.7613069986559681	-0.10737713386337133	420	97	2.0511299055085973e-19	7.569441743341351e-19	0.10737713386337133	hypomethylated	WDR86	chr7	151390639	151390641	-
cg00026474	0.36422370675057525	0.4711503490959246	-0.10692664234534938	421	97	5.270981299274994e-22	2.1724324794208154e-21	0.10692664234534938	hypomethylated	AC103706.1,ST3GAL1	chr8	133573256	133573258	-
cg00014484	0.7889292664879008	0.8954451256191608	-0.10651585913125994	421	97	1.3329278310222858e-20	5.156326083165159e-20	0.10651585913125994	hypomethylated		chr12	131380733	131380735	-
cg00006397	0.38937443169165675	0.4939747839858851	-0.10460035229422837	421	97	1.3752514251031322e-27	7.052161377563736e-27	0.10460035229422837	hypomethylated	NHLH1	chr1	160366908	160366910	-
cg00016439	0.6387594313848586	0.7424199998993235	-0.10366056851446492	420	97	4.502813493186738e-18	1.56975553398842e-17	0.10366056851446492	hypomethylated	ST8SIA3	chr18	57351418	57351420	-
cg00028844	0.6970514945349614	0.8001652353817654	-0.10311374084680403	421	97	2.509094088983858e-62	4.339256836242672e-61	0.10311374084680403	hypomethylated	MATN4,RBPJL	chr20	45309543	45309545	+
cg00019841	0.8489977186479365	0.9498336634685084	-0.1008359448205719	421	97	1.0792349946101993e-24	5.009922448664188e-24	0.1008359448205719	hypomethylated	MAPK4	chr18	50729775	50729777	-
cg00024989	0.24924354825053815	0.3498663754807305	-0.10062282723019236	421	97	1.346414183863116e-33	8.605342827299045e-33	0.10062282723019236	hypomethylated		chr19	17791432	17791434	-
cg00037952	0.43559932029162335	0.5356910154991543	-0.10009169520753097	421	97	4.51678208235269e-24	2.0222344145355697e-23	0.10009169520753097	hypomethylated	WBP1L	chr10	102775518	102775520	-
cg00011924	0.23113056826195072	0.3280943644415472	-0.0969637961795965	421	97	1.787801757071342e-09	4.204909732631797e-09	0.0969637961795965	hypomethylated	RNF222	chr17	8397873	8397875	+
cg00028929	0.6535301661548025	0.7502392641047841	-0.09670909794998162	421	97	2.842824911428624e-15	8.706151291250162e-15	0.09670909794998162	hypomethylated	KRT5	chr12	52514693	52514695	-
cg00035347	0.4770207977294922	0.5735611647702334	-0.09654036704074126	400	89	1.0676580025094407e-15	3.3873178352997368e-15	0.09654036704074126	hypomethylated	NT5C2	chr10	103193850	103193852	-
cg00001249	0.7078587765365202	0.8031149795374919	-0.0952562030009717	421	97	7.247304941946255e-25	3.400065403615211e-24	0.0952562030009717	hypomethylated	LRRC9	chr14	59923067	59923069	-
cg00022145	0.7738150916020264	0.8688923943903029	-0.09507730278827642	421	97	6.59723539315633e-26	3.2147854236264548e-25	0.09507730278827642	hypomethylated		chr22	49056354	49056356	+
cg00024192	0.7480774650664341	0.8411088137282539	-0.09303134866181972	421	97	1.4781663213033428e-20	5.668446501693689e-20	0.09303134866181972	hypomethylated	AC092640.1,CCDC141	chr2	178963813	178963815	-
cg00025357	0.1416428717751401	0.23438333727649807	-0.09274046550135798	421	97	8.524204687658367e-21	3.3120478125615327e-20	0.09274046550135798	hypomethylated	PADI3	chr1	17250959	17250961	+
cg00015340	0.7828792472350059	0.8719590963776579	-0.08907984914265199	421	97	3.0944837794199395e-19	1.1231830014190893e-18	0.08907984914265199	hypomethylated		chr6	19086191	19086193	+
cg00012576	0.6525502691925846	0.7409693137886598	-0.08841904459607519	421	97	7.994846529400135e-17	2.6213586018330555e-16	0.08841904459607519	hypomethylated	GPC6	chr13	93916066	93916068	-
cg00009293	0.7827729793738866	0.8708979026558473	-0.08812492328196075	421	97	1.3046970030437251e-39	9.773797620792217e-39	0.08812492328196075	hypomethylated	AEBP1	chr7	44111572	44111574	-
cg00004700	0.5985374903735525	0.686619158872624	-0.08808166849907151	421	97	5.032768118051838e-07	1.016068700568622e-06	0.08808166849907151	hypomethylated	FHL2	chr2	105397427	105397429	+
cg00001269	0.8111599086299361	0.8983839369311775	-0.08722402830124132	421	97	1.1979820115607386e-40	9.268597668390978e-40	0.08722402830124132	hypomethylated		chr20	50342466	50342468	+
cg00026141	0.7773329235258557	0.8642566326967219	-0.08692370917086623	420	97	2.193659383230167e-19	8.061698233370863e-19	0.08692370917086623	hypomethylated		chr3	191861468	191861470	+
cg00036347	0.2946125938778832	0.38064150466132407	-0.08602891078344088	420	97	4.4486339913996325e-15	1.3576799932230019e-14	0.08602891078344088	hypomethylated	C2CD4D	chr1	151839446	151839448	+
cg00013618	0.8382312475643928	0.9242449888249034	-0.08601374126051053	421	97	1.2959345269169308e-28	6.885628028558632e-28	0.08601374126051053	hypomethylated	IGLVI-70,PRAMENP	chr22	22026440	22026442	+
cg00040411	0.6546394547487381	0.740333085207595	-0.08569363045885692	421	97	4.453389072238558e-14	1.3136753049212067e-13	0.08569363045885692	hypomethylated	AL078602.1	chr6	163972132	163972134	-
cg00003858	0.8194176318243394	0.9050403870258135	-0.08562275520147411	421	97	9.201966549455128e-32	5.447070131959344e-31	0.08562275520147411	hypomethylated	RNF220	chr1	44614927	44614929	+
cg00026603	0.7887140232483354	0.8723415886003947	-0.08362756535205929	413	97	5.948230091235781e-28	3.1043425683254198e-27	0.08362756535205929	hypomethylated		chr13	72567738	72567740	-
cg00007221	0.38054379714639625	0.4620937072124678	-0.08154991006607154	421	97	2.00891930551322e-08	4.4951733276712206e-08	0.08154991006607154	hypomethylated	PTPRF	chr1	43533348	43533350	-
cg00024443	0.47688108611843083	0.5580344052658868	-0.08115331914745594	421	97	7.937065378935434e-19	2.8457283187890456e-18	0.08115331914745594	hypomethylated		chr16	21558151	21558153	+
cg00013809	0.867379086600913	0.9484896315741784	-0.08111054497326542	421	97	4.250881768690141e-29	2.2861449512101855e-28	0.08111054497326542	hypomethylated	PTPRN2	chr7	158457018	158457020	+
cg00032959	0.8014400237529691	0.8824399967783505	-0.08099997302538142	421	97	8.04719367172484e-22	3.2859374159543097e-21	0.08099997302538142	hypomethylated	AC106736.1	chr16	71292975	71292977	-
cg00028308	0.4370444742838542	0.5163161357243856	-0.07927166144053144	75	12	0.25350759983319104	0.29693718864923574	0.07927166144053144	hypomethylated		chr12	53696969	53696971	-
cg00014733	0.8384088439216523	0.9169502651568541	-0.0785414212352018	421	97	1.0881884287091164e-30	6.192143187880262e-30	0.0785414212352018	hypomethylated	AC002059.2,AP1B1;SNORD125	chr22	29334669	29334671	+
cg00009001	0.8202610015869141	0.8985887967623197	-0.07832779517540567	312	65	1.0890616653168861e-15	3.4428401032598333e-15	0.07832779517540567	hypomethylated	CIT,MIR1178	chr12	119714084	119714086	-
cg00012638	0.45550718330147716	0.53365793916368	-0.07815075586220283	421	97	2.0763388554409948e-17	6.989812482820448e-17	0.07815075586220283	hypomethylated	KCNK17	chr6	39312764	39312766	-
cg00019826	0.7510463687416493	0.8277165521051466	-0.07667018336349729	421	97	1.6088258920867767e-27	8.155082970232972e-27	0.07667018336349729	hypomethylated		chr4	1552421	1552423	+
cg00019076	0.8817018341281918	0.9580095428781411	-0.0763077087499493	421	97	8.827752305494592e-27	4.398913860704085e-26	0.0763077087499493	hypomethylated	GSE1	chr16	85637165	85637167	+
cg00015699	0.8915400924138955	0.9656480612214079	-0.07410796880751236	421	97	7.739221415077371e-16	2.4821793774902695e-15	0.07410796880751236	hypomethylated	AC009522.1,BRWD1P2	chr12	89919811	89919813	+
cg00018010	0.8569325764973958	0.930911191959971	-0.07397861546257511	420	97	4.2099528491251765e-23	1.820185496533532e-22	0.07397861546257511	hypomethylated	AC004702.1,SPECC1	chr17	20202312	20202314	+
cg00003513	0.815962983989942	0.8896652693600998	-0.07370228537015777	421	97	1.7328188850775162e-22	7.347818541530622e-22	0.07370228537015777	hypomethylated	CASZ1	chr1	10697378	10697380	-
cg00021978	0.8376753699970755	0.9111235202887119	-0.07344815029163643	374	78	5.909041994864277e-15	1.792110533880089e-14	0.07344815029163643	hypomethylated	DPYS	chr8	104464688	104464690	+
cg00007064	0.8678926662707839	0.9406448049643605	-0.07275213869357666	421	97	9.165330221236451e-26	4.417388664005765e-25	0.07275213869357666	hypomethylated	LHX6	chr9	122211873	122211875	+
cg00008932	0.6340715494405063	0.7020226704705622	-0.06795112103005596	421	97	4.301345209933514e-24	1.9356053444700813e-23	0.06795112103005596	hypomethylated	PIN4,RPS4X	chrX	72278746	72278748	+
cg00029979	0.5919528335969975	0.6595490052527988	-0.06759617165580134	421	97	7.693800342374967e-09	1.7534707757040624e-08	0.06759617165580134	hypomethylated		chr17	50949733	50949735	+
cg00009088	0.8401046877660934	0.9075244596634788	-0.06741977189738546	367	87	3.5675580583434385e-17	1.1829271456612453e-16	0.06741977189738546	hypomethylated	VPS37C	chr11	61162715	61162717	+
cg00010932	0.22317878119379497	0.2904833935676737	-0.06730461237387875	417	94	2.5997378262569094e-06	5.072939740616359e-06	0.06730461237387875	hypomethylated	METTL5	chr2	169824153	169824155	-
cg00006459	0.4255430230683687	0.49213582089072777	-0.06659279782235905	418	95	5.534911583624301e-06	1.070568424727332e-05	0.06659279782235905	hypomethylated		chr4	147714564	147714566	-
cg00021242	0.6600918803815321	0.7261193658887726	-0.06602748550724047	421	97	1.3768496555449126e-07	2.8641070664872946e-07	0.06602748550724047	hypomethylated	FAM189A1	chr15	29481220	29481222	-
cg00007239	0.855434752983039	0.9206892190520296	-0.06525446606899066	421	97	3.1592266743623546e-17	1.0594821014401508e-16	0.06525446606899066	hypomethylated	FAM218A,TRIM61	chr4	164955892	164955894	-
cg00037930	0.8791677153308715	0.944128921351482	-0.0649612060206105	421	97	8.179676446572308e-21	3.192245409679989e-20	0.0649612060206105	hypomethylated	ATP11A	chr13	112791555	112791557	+
cg00022101	0.8123922823726989	0.8761974216736469	-0.063805139300948	421	97	3.76492131846427e-12	9.9420976134296e-12	0.063805139300948	hypomethylated	DOCK1	chr10	127281287	127281289	-
cg00040419	0.1549720671794605	0.21634994014616934	-0.06137787296670885	413	93	5.172187648517057e-14	1.510552816553657e-13	0.06137787296670885	hypomethylated	TCEANC	chrX	13652540	13652542	+
cg00036788	0.6910401147885004	0.750160699141653	-0.059120584353152594	403	95	9.474103416244299e-06	1.7931672131174832e-05	0.059120584353152594	hypomethylated	AC058822.1	chr4	54108514	54108516	-
cg00000948	0.8710134329535333	0.9294694723542204	-0.05845603940068711	421	97	1.0086513899722303e-24	4.707039819870408e-24	0.05845603940068711	hypomethylated		chr8	48978049	48978051	-
cg00022054	0.5053832717859263	0.5634075833350113	-0.05802431154908494	421	97	1.7817320799684906e-09	4.201838755433713e-09	0.05802431154908494	hypomethylated		chr1	47711588	47711590	+
cg00036871	0.39990245248246364	0.45639069547358246	-0.05648824299111882	421	97	1.9213013170906616e-12	5.194583165855136e-12	0.05648824299111882	hypomethylated	INHA,OBSL1	chr2	219572171	219572173	-
cg00010946	0.5878803679042643	0.643789271718448	-0.055908903814183675	421	97	8.778984267563693e-08	1.8568499098300185e-07	0.055908903814183675	hypomethylated	SHOX2	chr3	158101492	158101494	-
cg00033877	0.8867493400664341	0.9423814753896183	-0.05563213532318412	421	97	1.568135677530709e-18	5.5546010746268494e-18	0.05563213532318412	hypomethylated	ATP11A	chr13	112765530	112765532	-
cg00034769	0.21323300540588813	0.2687184638583783	-0.055485458452490144	421	97	1.9587965541261035e-09	4.5826487022260564e-09	0.055485458452490144	hypomethylated	LINC01550	chr14	97978195	97978197	+
cg00012148	0.84402769100592	0.8982762423428622	-0.054248551336942175	322	88	2.972907203083451e-14	8.828633512187217e-14	0.054248551336942175	hypomethylated	TINAG	chr6	54308198	54308200	-
cg00019118	0.6628726044063613	0.7163433586199259	-0.05347075421356462	421	97	2.5403746642723874e-08	5.658107206788499e-08	0.05347075421356462	hypomethylated	AC148477.3,GALNT9	chr12	132274931	132274933	-
cg00032610	0.9048544550734857	0.9574835865767961	-0.05262913150331039	421	97	3.7017677621974946e-22	1.5328446789944554e-21	0.05262913150331039	hypomethylated	DLGAP2	chr8	761063	761065	+
cg00002190	0.8286261116807081	0.8808563075114771	-0.052230195830769044	421	97	5.089124847347469e-12	1.3279905666746947e-11	0.052230195830769044	hypomethylated	CSGALNACT1	chr8	19697521	19697523	-
cg00005861	0.8195599119866913	0.8717523931146978	-0.05219248112800645	398	91	1.9258828744156796e-12	5.194583165855136e-12	0.05219248112800645	hypomethylated		chr10	110308462	110308464	-
cg00025044	0.8309198288690476	0.8818854105841253	-0.0509655817150777	420	97	1.959733711785836e-12	5.2697717493753275e-12	0.0509655817150777	hypomethylated	ERCC6	chr10	49508431	49508433	+
