category	gene	probe_id	locus	chrom	chromStart	chromEnd	strand	functional_region	is_promoter	cgi_relation	healthy_beta	healthy_state	tcga_normal_beta	tcga_normal_n	gse_normal_beta	gse_normal_n	tumor_direction	tumor_delta_beta	fdr
10. FGF21-FGF23-Klotho Axis	FGF23	cg02375409	chr12:4379582-4379584	chr12	4379582.0	4379584.0	-	5UTR_1stExon	True	OpenSea	0.117773653502117	HYPO_unmethylated	0.1225457928844333	97	0.10620121550000002	40	hypermethylated	0.0506760894305259	7.758025072345016e-21
10. FGF21-FGF23-Klotho Axis	FGF23	cg07178945	chr12:4379633-4379635	chr12	4379633.0	4379635.0	+	5UTR_1stExon	True	OpenSea	0.20101276651869723	HYPO_unmethylated	0.2036224640521806	97	0.19468425000000003	40	hypermethylated	0.0262197303615361	7.342249499314761e-06
10. FGF21-FGF23-Klotho Axis	FGF23	cg23219570	chr12:4379726-4379728	chr12	4379726.0	4379728.0	+	TSS200	True	OpenSea	0.2373983054184962	HYPO_unmethylated	0.2425983468281854	97	0.224788205	40	hypermethylated	0.0589254525616791	4.3452004905829245e-11
10. FGF21-FGF23-Klotho Axis	FGF23	cg14119236	chr12:4379908-4379910	chr12	4379908.0	4379910.0	-	TSS200	True	OpenSea	0.48959490847791687	intermediate	0.5024712552729341	97	0.45836976749999997	40	hypomethylated	-0.0556601531400525	1.0080582731604516e-07
10. FGF21-FGF23-Klotho Axis	FGF23	cg11684302	chr12:4379988-4379990	chr12	4379988.0	4379990.0	+	TSS1500	True	OpenSea	0.7206777607821054	HYPER_methylated	0.7407212404860664	97	0.6720723225	40	hypomethylated	-0.0840294879329295	6.970536555497637e-17
10. FGF21-FGF23-Klotho Axis	FGF23	cg10764440	chr12:4380054-4380056	chr12	4380054.0	4380056.0	+	TSS1500	True	OpenSea	0.7205813174063355	HYPER_methylated	0.744458935924412	97	0.6626780925	40	hypomethylated	-0.216621503333151	2.862017909130994e-97
10. FGF21-FGF23-Klotho Axis	FGF23	cg15002721	chr12:4369784-4369786	chr12	4369784.0	4369786.0	-	gene_body	False	N_Shore	0.8934187198056854	HYPER_methylated	0.9155585692100918	97	0.839729585	40	hypomethylated	-0.1886558604947698	5.062497138506494e-97
10. FGF21-FGF23-Klotho Axis	FGF23	cg10933028	chr12:4370410-4370412	chr12	4370410.0	4370412.0	-	gene_body	False	Island	0.8655101317340044	HYPER_methylated	0.8849042912119442	97	0.818479295	40	hypomethylated	-0.0959164840453828	1.0292585780872567e-68
10. FGF21-FGF23-Klotho Axis	FGF23	cg00336669	chr12:4370675-4370677	chr12	4370675.0	4370677.0	+	gene_body	False	Island	0.9222077664775319	HYPER_methylated	0.945976650591978	97	0.8645682225000002	40	hypomethylated	-0.0789396165271076	6.477383754550649e-45
10. FGF21-FGF23-Klotho Axis	FGF23	cg08956010	chr12:4370722-4370724	chr12	4370722.0	4370724.0	-	gene_body	False	Island	0.8185441239414633	HYPER_methylated	0.8630370307214481	97	0.710648825	40	hypomethylated	-0.1470782123991109	1.2419445360133227e-48
10. FGF21-FGF23-Klotho Axis	FGF23	cg21903525	chr12:4370798-4370800	chr12	4370798.0	4370800.0	-	gene_body	False	Island	0.9253338939966355	HYPER_methylated	0.9432135513148356	97	0.8819757249999999	40	hypomethylated	-0.0759201078641008	1.8550025515074125e-52
10. FGF21-FGF23-Klotho Axis	FGF23	cg20230370	chr12:4371195-4371197	chr12	4371195.0	4371197.0	-	gene_body	False	S_Shore	0.7996289668061417	HYPER_methylated	0.8175763788911485	97	0.7561064925000001	40	hypomethylated	-0.1756716854033759	8.108472693919963e-102
10. FGF21-FGF23-Klotho Axis	FGF23	cg17725129	chr12:4373632-4373634	chr12	4373632.0	4373634.0	-	gene_body	False	S_Shelf	0.791262007137784	HYPER_methylated	0.8408296004585598	92	0.6772565425	40	hypomethylated	-0.280393436741123	4.778733112129959e-106
10. FGF21-FGF23-Klotho Axis	GBA3	cg11210703	chr4:22692115-22692117	chr4	22692115.0	22692117.0	-	TSS1500	True	OpenSea	0.5061654737935533	intermediate	0.5171780537084206	97	0.4794599675	40	hypomethylated	-0.1713699883639199	5.134598428547117e-81
10. FGF21-FGF23-Klotho Axis	GBA3	cg20317116	chr4:22692606-22692608	chr4	22692606.0	22692608.0	-	TSS1500	True	OpenSea	0.785890189827355	HYPER_methylated	0.8140281598592541	97	0.7176556125	40	hypomethylated	-0.1721490419176995	2.155693576776171e-70
10. FGF21-FGF23-Klotho Axis	GBA3	cg25080182	chr4:22693043-22693045	chr4	22693043.0	22693045.0	+	5UTR_1stExon	True	OpenSea	0.7784063876240305	HYPER_methylated	0.8028682433452803	97	0.7190863875	40	hypomethylated	-0.2119108150177707	1.3226999092086705e-61
10. FGF21-FGF23-Klotho Axis	GBA3	cg04847638	chr4:22743247-22743249	chr4	22743247.0	22743249.0	-	gene_body	False	OpenSea	0.8713848778298927	HYPER_methylated	0.9046751985844876	97	0.79065585	40	hypomethylated	-0.2065849312803532	1.7755122012986126e-108
10. FGF21-FGF23-Klotho Axis	GBA3	cg10677214	chr4:22744638-22744640	chr4	22744638.0	22744640.0	+	gene_body	False	OpenSea	0.7149497295385208	HYPER_methylated	0.7466722468739933	97	0.638022625	40	hypomethylated	-0.2228190365019365	7.88446284646805e-122
10. FGF21-FGF23-Klotho Axis	GBA3	cg14338210	chr4:22778763-22778765	chr4	22778763.0	22778765.0	+	gene_body	False	OpenSea	0.8815847600015682	HYPER_methylated	0.9121983321671632	97	0.8073468475000001	40	hypomethylated	-0.091848948722552	5.7156322425498455e-62
10. FGF21-FGF23-Klotho Axis	GBA3	cg21008928	chr4:22778791-22778793	chr4	22778791.0	22778793.0	+	gene_body	False	OpenSea	0.9766147938548899	HYPER_methylated	0.984268424437218	97	0.9570778947368421	38	hypomethylated	-0.0531244913471817	1.496319302044569e-31
10. FGF21-FGF23-Klotho Axis	GBA3	cg14308286	chr4:22778867-22778869	chr4	22778867.0	22778869.0	-	gene_body	False	OpenSea	0.8911497650000001	HYPER_methylated		0	0.8911497650000001	40	hypomethylated		
10. FGF21-FGF23-Klotho Axis	GBA3	cg25510164	chr4:22816948-22816950	chr4	22816948.0	22816950.0	-	gene_body	False	OpenSea	0.7725268968451381	HYPER_methylated	0.8207592434353299	81	0.6748563949999999	40	hypomethylated	-0.1742137854458854	2.5343786903055073e-46
10. FGF21-FGF23-Klotho Axis	KL	cg18056695	chr13:33015146-33015148	chr13	33015146.0	33015148.0	+	TSS1500	True	N_Shore	0.7334902481894389	HYPER_methylated	0.7603272113603415	97	0.6684106125	40	hypermethylated	0.0325656696226489	0.0157547599494892
10. FGF21-FGF23-Klotho Axis	KL	cg23943268	chr13:33015482-33015484	chr13	33015482.0	33015484.0	-	TSS1500	True	N_Shore	0.7745692553283247	HYPER_methylated	0.8115711802059842	97	0.6848395875000001	40	hypomethylated	-0.0137668058495995	0.1812423420821019
10. FGF21-FGF23-Klotho Axis	KL	cg03667047	chr13:33015823-33015825	chr13	33015823.0	33015825.0	-	TSS1500	True	Island	0.33361206499999996	intermediate		0	0.33361206499999996	40	hypomethylated		
10. FGF21-FGF23-Klotho Axis	KL	cg17806623	chr13:33015863-33015865	chr13	33015863.0	33015865.0	-	TSS1500	True	Island	0.2715471016198463	HYPO_unmethylated	0.2882604107414324	97	0.231017327	40	hypermethylated	0.1832031845271161	6.092400955271546e-71
10. FGF21-FGF23-Klotho Axis	KL	cg09886946	chr13:33015909-33015911	chr13	33015909.0	33015911.0	-	TSS1500	True	Island	0.22870357611110712	HYPO_unmethylated	0.231881505435275	97	0.22099709750000002	40	hypermethylated	0.2167001949439917	6.224923364253061e-107
10. FGF21-FGF23-Klotho Axis	KL	cg21545902	chr13:33015944-33015946	chr13	33015944.0	33015946.0	+	TSS1500	True	Island	0.20168644600778396	HYPO_unmethylated	0.2015592437429526	97	0.2019949115	40	hypermethylated	0.1932936947101526	1.9766917405770585e-66
10. FGF21-FGF23-Klotho Axis	KL	cg05855588	chr13:33016134-33016136	chr13	33016134.0	33016136.0	+	TSS1500	True	Island	0.03692255732904805	HYPO_unmethylated	0.0283339097327792	97	0.05775002775	40	hypermethylated	0.1094629094019196	7.52370293462503e-43
10. FGF21-FGF23-Klotho Axis	KL	cg17106222	chr13:33016204-33016206	chr13	33016204.0	33016206.0	-	TSS1500	True	Island	0.01839200663229275	HYPO_unmethylated	0.0175274549071321	97	0.02054230194871795	39	hypermethylated	0.0384089991617136	2.401024601676814e-22
10. FGF21-FGF23-Klotho Axis	KL	cg25698998	chr13:33016262-33016264	chr13	33016262.0	33016264.0	-	TSS200	True	Island	0.021764100361315583	HYPO_unmethylated	0.021570485891755	97	0.02223361545	40	hypermethylated	0.0278688201624385	8.786835448814261e-17
10. FGF21-FGF23-Klotho Axis	KL	cg02796545	chr13:33016327-33016329	chr13	33016327.0	33016329.0	+	TSS200	True	Island	0.1431795050266238	HYPO_unmethylated	0.1426299380272934	97	0.144512205	40	hypermethylated	0.0908398936298751	6.931130295759539e-33
10. FGF21-FGF23-Klotho Axis	KL	cg23132624	chr13:33016334-33016336	chr13	33016334.0	33016336.0	+	TSS200	True	Island	0.03634154283371077	HYPO_unmethylated	0.0293004758579214	97	0.053416130250000006	40	hypermethylated	0.0920438770860873	2.1209596605415487e-35
10. FGF21-FGF23-Klotho Axis	KL	cg14145477	chr13:33016354-33016356	chr13	33016354.0	33016356.0	+	TSS200	True	Island	0.035550901564544886	HYPO_unmethylated	0.0286620892200273	97	0.05225627150000001	40	hypermethylated	0.0695468144435018	9.39704434365555e-31
10. FGF21-FGF23-Klotho Axis	KL	cg05116906	chr13:33016356-33016358	chr13	33016356.0	33016358.0	+	TSS200	True	Island	0.018342104531940063	HYPO_unmethylated	0.0160307060811937	97	0.023947245774999997	40	hypermethylated	0.0501676308612643	1.1701129468238329e-23
10. FGF21-FGF23-Klotho Axis	KL	cg02441765	chr13:33016699-33016701	chr13	33016699.0	33016701.0	-	5UTR_1stExon	True	Island	0.07847520488176105	HYPO_unmethylated	0.0725442650391883	97	0.092857734	40	hypermethylated	0.1718500300950365	1.9848093010260028e-95
10. FGF21-FGF23-Klotho Axis	KL	cg23282559	chr13:33016991-33016993	chr13	33016991.0	33016993.0	-	gene_body	False	Island	0.20529670596726016	HYPO_unmethylated	0.2122683770877798	97	0.1883904035	40	hypermethylated	0.2702726360680355	4.8312727917828323e-64
10. FGF21-FGF23-Klotho Axis	KL	cg12162530	chr13:33017644-33017646	chr13	33017644.0	33017646.0	-	gene_body	False	S_Shore	0.3992236908552406	intermediate	0.4064374314141027	97	0.38173037	40	hypermethylated	0.1256633184155235	3.062278911450564e-17
10. FGF21-FGF23-Klotho Axis	KL	cg01308409	chr13:33017798-33017800	chr13	33017798.0	33017800.0	+	gene_body	False	S_Shore	0.3945824260385777	intermediate	0.4058892161575789	97	0.36716346	40	hypermethylated	0.1532666529335372	1.9148022427450965e-23
10. FGF21-FGF23-Klotho Axis	KL	cg20672059	chr13:33020145-33020147	chr13	33020145.0	33020147.0	-	gene_body	False	S_Shelf	0.8365592875940921	HYPER_methylated	0.8584604164988724	97	0.78344905	40	hypomethylated	-0.0964172773751366	2.889754953337898e-63
10. FGF21-FGF23-Klotho Axis	KL	cg23584087	chr13:33052491-33052493	chr13	33052491.0	33052493.0	+	gene_body	False	OpenSea	0.7658492575224319	HYPER_methylated	0.8412030329469775	61	0.65093475	40	hypermethylated	0.01306637623271	0.0677982098157134
10. FGF21-FGF23-Klotho Axis	KL	cg26325430	chr13:33064921-33064923	chr13	33064921.0	33064923.0	-	gene_body	False	OpenSea	0.9417816494853442	HYPER_methylated	0.9524937265927028	97	0.9158048624999999	40	hypomethylated	-0.0913664444355407	1.2571547095967602e-66
10. FGF21-FGF23-Klotho Axis	KLB	cg27558666	chr4:39405906-39405908	chr4	39405906.0	39405908.0	+	TSS1500	True	OpenSea	0.811181455	HYPER_methylated		0	0.811181455	40	hypomethylated		
10. FGF21-FGF23-Klotho Axis	KLB	cg25064910	chr4:39406795-39406797	chr4	39406795.0	39406797.0	-	TSS200	True	OpenSea	0.7921219228583233	HYPER_methylated	0.8415460374620226	90	0.680917665	40	hypomethylated	-0.0487051130705556	7.24172883091899e-08
10. FGF21-FGF23-Klotho Axis	KLB	cg22953731	chr4:39406797-39406799	chr4	39406797.0	39406799.0	-	TSS200	True	OpenSea	0.7197505840607377	HYPER_methylated	0.7655518234417003	93	0.6132627024999999	40	hypomethylated	-0.0126401323370357	0.2922467574910838
10. FGF21-FGF23-Klotho Axis	KLB	cg21880903	chr4:39407044-39407046	chr4	39407044.0	39407046.0	-	5UTR_1stExon	True	OpenSea	0.5557654857379105	intermediate	0.5803845592380799	97	0.49606423250000004	40	hypermethylated	0.2052745152430671	1.4233940236529345e-33
10. FGF21-FGF23-Klotho Axis	KLB	cg12967044	chr4:39443874-39443876	chr4	39443874.0	39443876.0	+	gene_body	False	N_Shelf	0.9114801809449133	HYPER_methylated	0.9341654040149808	97	0.8564685150000001	40	hypomethylated	-0.0029636765734509	0.2372406715677299
10. FGF21-FGF23-Klotho Axis	KLB	cg06879534	chr4:39445816-39445818	chr4	39445816.0	39445818.0	-	gene_body	False	N_Shore	0.9204741650091242	HYPER_methylated	0.9323705299613402	97	0.8916254800000001	40	hypomethylated	-0.0004672358067643	0.8520167980784953
10. FGF21-FGF23-Klotho Axis	KLB	cg27024271	chr4:39446347-39446349	chr4	39446347.0	39446349.0	+	gene_body	False	N_Shore	0.9328106282069742	HYPER_methylated	0.9510862212820153	97	0.8884923149999999	40	hypomethylated	-0.0095622992045419	5.276868312048097e-06
10. FGF21-FGF23-Klotho Axis	KLB	cg26800884	chr4:39446387-39446389	chr4	39446387.0	39446389.0	+	gene_body	False	N_Shore	0.9731659761618223	HYPER_methylated	0.9791166954433796	97	0.9583654692307693	39	hypomethylated	-0.0079011374817408	1.101336745495476e-07
10. FGF21-FGF23-Klotho Axis	KLB	cg24403700	chr4:39446539-39446541	chr4	39446539.0	39446541.0	+	gene_body	False	N_Shore	0.9052275531863024	HYPER_methylated	0.9222586720260147	97	0.86392709	40	hypomethylated	-0.0628059698738735	7.286678192787309e-38
10. FGF21-FGF23-Klotho Axis	KLB	cg03423497	chr4:39446811-39446813	chr4	39446811.0	39446813.0	+	gene_body	False	Island	0.39052164944649576	intermediate	0.3961525749914425	97	0.376866655	40	hypermethylated	0.0168911787170226	0.017892992794434
10. FGF21-FGF23-Klotho Axis	KLB	cg25940248	chr4:39446843-39446845	chr4	39446843.0	39446845.0	-	gene_body	False	Island	0.22372417601633782	HYPO_unmethylated	0.2384820525179204	97	0.1879363255	40	hypermethylated	0.0403939036738068	8.294992782191583e-06
10. FGF21-FGF23-Klotho Axis	KLB	cg12523932	chr4:39447032-39447034	chr4	39447032.0	39447034.0	+	gene_body	False	Island	0.11683717474340284	HYPO_unmethylated	0.1165378314932597	97	0.117563082125	40	hypermethylated	0.0895699434751347	7.449937528871015e-22
10. FGF21-FGF23-Klotho Axis	KLB	cg13732582	chr4:39447354-39447356	chr4	39447354.0	39447356.0	+	gene_body	False	Island	0.050621298270210176	HYPO_unmethylated	0.0422801037424618	97	0.070848695	40	hypermethylated	0.0758206087407477	4.264733289294348e-32
10. FGF21-FGF23-Klotho Axis	KLB	cg06235390	chr4:39447432-39447434	chr4	39447432.0	39447434.0	-	gene_body	False	Island	0.15040558084805897	HYPO_unmethylated	0.16332886882664	97	0.1190666075	40	hypermethylated	0.004106228656767	0.4531467086395624
10. FGF21-FGF23-Klotho Axis	KLB	cg19786733	chr4:39447509-39447511	chr4	39447509.0	39447511.0	-	gene_body	False	S_Shore	0.12522393851108074	HYPO_unmethylated	0.1198749443919388	97	0.13819524924999999	40	hypermethylated	0.010051821522573	0.1241843813644516
10. FGF21-FGF23-Klotho Axis	KLB	cg01921423	chr4:39451145-39451147	chr4	39451145.0	39451147.0	+	gene_body	False	S_Shelf	0.9205800013679003	HYPER_methylated	0.940376439045385	97	0.8725736399999999	40	hypermethylated	0.0079610096541797	0.000642751379992
10. FGF21-FGF23-Klotho Axis	LCTL	cg01791121	chr15:66565301-66565303	chr15	66565301.0	66565303.0	-	5UTR_1stExon	True	OpenSea	0.7949810072507983	HYPER_methylated	0.8151613215810245	97	0.7460437449999999	40	hypomethylated	-0.0566575270616266	1.4308325857244477e-33
10. FGF21-FGF23-Klotho Axis	LCTL	cg25665697	chr15:66565542-66565544	chr15	66565542.0	66565544.0	+	TSS200	True	OpenSea	0.36594477985786383	intermediate	0.3691502993868798	97	0.358171395	40	hypermethylated	0.0998121276487159	1.2078842410329903e-28
10. FGF21-FGF23-Klotho Axis	LCTL	cg25923629	chr15:66565669-66565671	chr15	66565669.0	66565671.0	-	TSS200	True	OpenSea	0.67123313946664	intermediate	0.8170617818832397	16	0.6129016825000001	40	hypermethylated	0.0190198486165482	0.1226508135048478
10. FGF21-FGF23-Klotho Axis	LCTL	cg00686404	chr15:66565873-66565875	chr15	66565873.0	66565875.0	-	5UTR_1stExon	True	OpenSea	0.5432553353013088	intermediate	0.5675830251162814	97	0.48426068749999995	40	hypermethylated	0.1965882424643127	3.490345207325772e-38
10. FGF21-FGF23-Klotho Axis	LCTL	cg02571534	chr15:66566036-66566038	chr15	66566036.0	66566038.0	+	TSS200	True	OpenSea	0.36839238844804967	intermediate	0.3861695909008537	97	0.3252826725	40	hypermethylated	0.2119265983448597	2.1440451728760357e-56
10. FGF21-FGF23-Klotho Axis	LCTL	cg11988928	chr15:66566107-66566109	chr15	66566107.0	66566109.0	+	TSS200	True	OpenSea	0.4226145594737254	intermediate	0.4411070912154679	97	0.37777016999999996	40	hypermethylated	0.1532724736895178	1.4090431892710756e-32
10. FGF21-FGF23-Klotho Axis	LCTL	cg12934529	chr15:66547699-66547701	chr15	66547699.0	66547701.0	-	gene_body	False	OpenSea	0.8810776753053581	HYPER_methylated	0.9027189701161488	94	0.8302206325	40	hypomethylated	-0.0038406509245237	0.2382461585039306
10. FGF21-FGF23-Klotho Axis	LCTL	cg27276395	chr15:66563865-66563867	chr15	66563865.0	66563867.0	-	gene_body	False	OpenSea	0.9163687864222171	HYPER_methylated	0.9334521736066366	97	0.8749415724999998	40	hypomethylated	-0.0602439528269668	1.4516142368735465e-63
10. FGF21-FGF23-Klotho Axis	LCTL	cg15166050	chr15:66564794-66564796	chr15	66564794.0	66564796.0	-	gene_body	False	OpenSea	0.9076086631565067	HYPER_methylated	0.9429790850767156	97	0.82183539	40	hypomethylated	-0.0131523076341981	5.2907210849044646e-14
